hodnota,ps_kod,vuzemi_kod,rok,ps_txt,ps0_txt,vuzemi_txt
1,V19,3085,2017,Cyklista zraněný při jiné a neurč.dopr.nehodě,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
1,V19,3093,2017,Cyklista zraněný při jiné a neurč.dopr.nehodě,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
1,V19,3034,2017,Cyklista zraněný při jiné a neurč.dopr.nehodě,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
1,V20,3051,2017,Jezd.na motoc.zraněný při srážce s chodcem n.zvířetem,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Karlovarský kraj
1,V29,3042,2017,Jezd.na motocyklu zraněný při jiných a neurč.dopravních nehodách,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Plzeňský kraj
1,V29,3093,2017,Jezd.na motocyklu zraněný při jiných a neurč.dopravních nehodách,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
1,V29,3131,2017,Jezd.na motocyklu zraněný při jiných a neurč.dopravních nehodách,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Zlínský kraj
2,V29,3034,2017,Jezd.na motocyklu zraněný při jiných a neurč.dopravních nehodách,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
2,V29,3069,2017,Jezd.na motocyklu zraněný při jiných a neurč.dopravních nehodách,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Ústecký kraj
1,V30,3069,2017,Čl.osád.3kol.mot.voz.zraněný při sráž.s chodcem n.zvířetem,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Ústecký kraj
8,V43,3042,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Plzeňský kraj
2,V43,3107,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Kraj Vysočina
10,V43,3026,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Středočeský kraj
3,V43,3085,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
4,V43,3018,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Hlavní město Praha
2,V43,3051,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Karlovarský kraj
8,V43,3140,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Moravskoslezský kraj
5,V43,3093,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
1,V43,3131,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Zlínský kraj
9,V43,3034,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
7,V43,3115,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihomoravský kraj
2,V43,3123,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Olomoucký kraj
4,V43,3069,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Ústecký kraj
1,V43,3077,2017,"Čl.osádky os.auta zra.při sráž.s aut.os.,dodáv.n.leh.nákl.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Liberecký kraj
1,V77,3026,2017,Čl.osá.autobusu zraněný.při srážce s pevnou překážkou,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Středočeský kraj
1,V77,3034,2017,Čl.osá.autobusu zraněný.při srážce s pevnou překážkou,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
1,V97,3077,2017,Jiné určené nehody při dopravě vzduchem,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Liberecký kraj
1,W06,3018,2017,Pád z postele,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Hlavní město Praha
1,W06,3093,2017,Pád z postele,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
1,W06,3131,2017,Pád z postele,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Zlínský kraj
2,W06,3115,2017,Pád z postele,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihomoravský kraj
1,W11,3042,2017,Pád na nebo ze žebříku,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Plzeňský kraj
2,W11,3107,2017,Pád na nebo ze žebříku,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Kraj Vysočina
1,W11,3140,2017,Pád na nebo ze žebříku,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Moravskoslezský kraj
1,W11,3093,2017,Pád na nebo ze žebříku,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
2,W11,3034,2017,Pád na nebo ze žebříku,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
2,W11,3115,2017,Pád na nebo ze žebříku,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihomoravský kraj
1,W13,3042,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Plzeňský kraj
1,W13,3107,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Kraj Vysočina
4,W13,3026,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Středočeský kraj
1,W13,3085,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
7,W13,3018,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Hlavní město Praha
1,W13,3051,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Karlovarský kraj
10,W13,3140,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Moravskoslezský kraj
2,W13,3093,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
3,W13,3131,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Zlínský kraj
2,W13,3034,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
3,W13,3115,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihomoravský kraj
4,W13,3123,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Olomoucký kraj
6,W13,3069,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Ústecký kraj
4,W13,3077,2017,Pád z budovy nebo konstrukce nebo propadnutí jimi,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Liberecký kraj
1,W29,3026,2017,Kontakt s j.ruč.nástr.na pohon a stroji v domácnosti,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Středočeský kraj
1,W29,3085,2017,Kontakt s j.ruč.nástr.na pohon a stroji v domácnosti,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
1,W36,3034,2017,Výbuch a prasknutí tlakové nádoby na plyn,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
4,W77,3026,2017,"Ohrožení dýchání zavalením,zasypáním padající zem. a j.hmotami",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Středočeský kraj
1,W77,3085,2017,"Ohrožení dýchání zavalením,zasypáním padající zem. a j.hmotami",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
1,W77,3018,2017,"Ohrožení dýchání zavalením,zasypáním padající zem. a j.hmotami",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Hlavní město Praha
1,W77,3140,2017,"Ohrožení dýchání zavalením,zasypáním padající zem. a j.hmotami",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Moravskoslezský kraj
1,W77,3093,2017,"Ohrožení dýchání zavalením,zasypáním padající zem. a j.hmotami",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
1,W77,3034,2017,"Ohrožení dýchání zavalením,zasypáním padající zem. a j.hmotami",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
3,W77,3115,2017,"Ohrožení dýchání zavalením,zasypáním padající zem. a j.hmotami",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihomoravský kraj
1,W77,3069,2017,"Ohrožení dýchání zavalením,zasypáním padající zem. a j.hmotami",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Ústecký kraj
1,X01,3107,2017,Vystavení nekontrolovanému ohni mimo budovy a konstrukce,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Kraj Vysočina
1,X33,3026,2017,Oběť blesku,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Středočeský kraj
1,X33,3069,2017,Oběť blesku,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Ústecký kraj
2,X42,3042,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Plzeňský kraj
1,X42,3107,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Kraj Vysočina
3,X42,3026,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Středočeský kraj
1,X42,3085,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
2,X42,3018,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Hlavní město Praha
1,X42,3051,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Karlovarský kraj
2,X42,3140,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Moravskoslezský kraj
3,X42,3093,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
4,X42,3131,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Zlínský kraj
2,X42,3034,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
2,X42,3115,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihomoravský kraj
5,X42,3123,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Olomoucký kraj
4,X42,3077,2017,"Náhodná otrava narkot.a psychodyslep.a expoz.,NJ",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Liberecký kraj
13,X45,3042,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Plzeňský kraj
9,X45,3107,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Kraj Vysočina
31,X45,3026,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Středočeský kraj
6,X45,3085,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
22,X45,3018,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Hlavní město Praha
8,X45,3051,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Karlovarský kraj
36,X45,3140,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Moravskoslezský kraj
7,X45,3093,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
28,X45,3131,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Zlínský kraj
9,X45,3034,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
20,X45,3115,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihomoravský kraj
34,X45,3123,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Olomoucký kraj
24,X45,3069,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Ústecký kraj
10,X45,3077,2017,Náhodná otrava alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Liberecký kraj
1,X46,3107,2017,"Náhod.otrava org.rozp.,halog.uhlov.a jejich parami a expozice jej.půs.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Kraj Vysočina
1,X46,3140,2017,"Náhod.otrava org.rozp.,halog.uhlov.a jejich parami a expozice jej.půs.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Moravskoslezský kraj
1,X46,3115,2017,"Náhod.otrava org.rozp.,halog.uhlov.a jejich parami a expozice jej.půs.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihomoravský kraj
2,X46,3069,2017,"Náhod.otrava org.rozp.,halog.uhlov.a jejich parami a expozice jej.půs.",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Ústecký kraj
110,X59,3042,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Plzeňský kraj
89,X59,3107,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Kraj Vysočina
160,X59,3026,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Středočeský kraj
53,X59,3085,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
117,X59,3018,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Hlavní město Praha
31,X59,3051,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Karlovarský kraj
114,X59,3140,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Moravskoslezský kraj
60,X59,3093,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
82,X59,3131,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Zlínský kraj
72,X59,3034,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
178,X59,3115,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihomoravský kraj
94,X59,3123,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Olomoucký kraj
85,X59,3069,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Ústecký kraj
58,X59,3077,2017,Vystavení neurčeným faktorům,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Liberecký kraj
1,X65,3107,2017,Úmyslné sebeotrávení alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Kraj Vysočina
1,X65,3085,2017,Úmyslné sebeotrávení alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
1,X65,3077,2017,Úmyslné sebeotrávení alkoholem a expozice jeho působení,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Liberecký kraj
6,X72,3042,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Plzeňský kraj
5,X72,3107,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Kraj Vysočina
19,X72,3026,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Středočeský kraj
5,X72,3085,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
25,X72,3018,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Hlavní město Praha
5,X72,3051,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Karlovarský kraj
10,X72,3140,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Moravskoslezský kraj
2,X72,3093,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Pardubický kraj
5,X72,3131,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Zlínský kraj
5,X72,3034,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihočeský kraj
12,X72,3115,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Jihomoravský kraj
5,X72,3123,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Olomoucký kraj
7,X72,3069,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Ústecký kraj
8,X72,3077,2017,"Úmyslné sebepoškození výstřelem z pistole, revolveru",Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Liberecký kraj
1,X82,3042,2017,Úmyslné sebepoškození havárií motorového vozidla,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Plzeňský kraj
1,X82,3085,2017,Úmyslné sebepoškození havárií motorového vozidla,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Královéhradecký kraj
4,X82,3131,2017,Úmyslné sebepoškození havárií motorového vozidla,Vnější příčiny nemocnosti a úmrtnosti (V01 - Y98),Zlínský kraj
